BatchFile test, number of cities :=14
AS Algorithm - LSType Exponential Times = 5
Format:
avgGen avgdist DP AP IP NA AF Path1D Path1C Path2D Path2C Path3D Path3C ANTMEET
AntType = None
AntDir = Bidirectional
57.031 3336.034 0.1 0.5 0.1 10 0 3323 322 3336 543 3346 24 116.014735301232
57.989 3335.988 0.1 0.5 0.1 10 0.05 3323 330 3336 532 3346 28 115.921476367868
56.503 3336.794 0.1 0.5 0.1 10 0.1 3323 323 3336 521 3346 23 115.647359683814
57.545 3335.111 0.1 0.5 0.1 10 0.15 3323 342 3336 540 3346 24 115.806269251486
57.975 3336.177 0.1 0.5 0.1 10 0.2 3323 313 3336 552 3346 24 115.750835445016
57.347 3337.545 0.1 0.5 0.1 10 0.25 3323 306 3336 527 3346 21 115.917993714017
57.751 3336.046 0.1 0.5 0.1 10 0.3 3323 335 3336 524 3346 19 115.874172273326
59.056 3335.63 0.1 0.5 0.1 10 0.35 3323 330 3336 539 3346 33 115.564723790476
58.382 3336.474 0.1 0.5 0.1 10 0.4 3323 330 3336 527 3346 21 115.591394025187
57.583 3335.801 0.1 0.5 0.1 10 0.45 3323 338 3336 530 3346 20 115.628431414067
59.188 3335.753 0.1 0.5 0.1 10 0.5 3323 335 3336 526 3346 28 115.399725070084
57.981 3335.646 0.1 0.5 0.1 10 0.55 3323 343 3336 522 3346 24 115.222365441284
58.054 3336.328 0.1 0.5 0.1 10 0.6 3323 331 3336 520 3346 31 115.337908608168
58.425 3336.29 0.1 0.5 0.1 10 0.65 3323 327 3336 538 3346 18 115.092343798602
58.294 3336.181 0.1 0.5 0.1 10 0.7 3323 330 3336 523 3346 39 115.144517873156
59.274 3335.849 0.1 0.5 0.1 10 0.75 3323 331 3336 545 3346 14 114.908864704974
58.719 3336.347 0.1 0.5 0.1 10 0.8 3323 349 3336 505 3346 20 114.863950465309
59.434 3336.448 0.1 0.5 0.1 10 0.85 3323 345 3336 492 3346 28 114.676206107936
59.69 3336.299 0.1 0.5 0.1 10 0.9 3323 347 3336 507 3346 27 114.580001284916
60.557 3335.85 0.1 0.5 0.1 10 0.95 3323 366 3336 494 3346 23 114.443742647093

AntDir = Unidirectional
56.983 3336.928 0.1 0.5 0.1 10 0 3323 310 3336 531 3346 22 115.813291008218
57.437 3336.042 0.1 0.5 0.1 10 0.05 3323 323 3336 534 3346 24 115.796642487731
57.813 3335.791 0.1 0.5 0.1 10 0.1 3323 328 3336 546 3346 19 115.838077036457
56.891 3337.023 0.1 0.5 0.1 10 0.15 3323 325 3336 516 3346 21 115.769721671977
57.011 3337.228 0.1 0.5 0.1 10 0.2 3323 321 3336 517 3346 21 115.574525517754
58.401 3336.46 0.1 0.5 0.1 10 0.25 3323 317 3336 536 3346 25 115.681017137713
58.768 3336.469 0.1 0.5 0.1 10 0.3 3323 317 3336 540 3346 21 115.416492288076
58.611 3336.559 0.1 0.5 0.1 10 0.35 3323 324 3336 517 3346 35 115.241344557744
59.435 3335.518 0.1 0.5 0.1 10 0.4 3323 344 3336 522 3346 29 115.241692294564
57.766 3336.002 0.1 0.5 0.1 10 0.45 3323 322 3336 556 3346 16 114.975967327098
59.48 3335.873 0.1 0.5 0.1 10 0.5 3323 339 3336 524 3346 23 114.75454176519
59.787 3336.286 0.1 0.5 0.1 10 0.55 3323 330 3336 526 3346 29 114.900949293987
60.296 3336.182 0.1 0.5 0.1 10 0.6 3323 353 3336 495 3346 31 114.749956008091
60.135 3335.7 0.1 0.5 0.1 10 0.65 3323 362 3336 492 3346 27 114.640780860684
61.614 3335.804 0.1 0.5 0.1 10 0.7 3323 354 3336 505 3346 26 114.540885584281
62.205 3335.049 0.1 0.5 0.1 10 0.75 3323 394 3336 480 3346 22 114.197775403618
62.734 3335.49 0.1 0.5 0.1 10 0.8 3323 369 3336 498 3346 21 114.082646318742
63.059 3336.481 0.1 0.5 0.1 10 0.85 3323 352 3336 490 3346 33 113.805966331767
63.316 3335.709 0.1 0.5 0.1 10 0.9 3323 391 3336 450 3346 32 113.671196916795
66.435 3335.317 0.1 0.5 0.1 10 0.95 3323 392 3336 464 3346 31 113.716671485351


AntType = 1 on Sqrt X
AntDir = Bidirectional
57.465 3336.178 0.1 0.5 0.1 10 0 3323 325 3336 533 3346 27 115.933747617117
56.33 3336.777 0.1 0.5 0.1 10 0.05 3323 318 3336 536 3346 14 115.893107505991
57.235 3336.44 0.1 0.5 0.1 10 0.1 3323 311 3336 546 3346 28 115.653501493504
58.53 3336.315 0.1 0.5 0.1 10 0.15 3323 330 3336 521 3346 22 115.577874520401
58.069 3336.242 0.1 0.5 0.1 10 0.2 3323 324 3336 529 3346 32 115.384536186746
57.301 3335.978 0.1 0.5 0.1 10 0.25 3323 317 3336 549 3346 26 115.346853977306
57.291 3336.142 0.1 0.5 0.1 10 0.3 3323 327 3336 535 3346 28 115.193645359851
56.989 3336.751 0.1 0.5 0.1 10 0.35 3323 292 3336 554 3346 29 115.512721495514
58.406 3335.927 0.1 0.5 0.1 10 0.4 3323 311 3336 553 3346 32 115.092164190069
58.885 3336.023 0.1 0.5 0.1 10 0.45 3323 342 3336 519 3346 22 115.242524443538
57.804 3337.07 0.1 0.5 0.1 10 0.5 3323 336 3336 498 3346 22 114.742860554115
57.517 3336.784 0.1 0.5 0.1 10 0.55 3323 306 3336 551 3346 21 114.958553034783
58.796 3336.029 0.1 0.5 0.1 10 0.6 3323 350 3336 513 3346 15 114.967382400818
