BatchFile test, number of cities :=14
AS Algorithm - LSType Exponential Times = 5
Format:
avgGen avgdist DP AP IP NA AF Path1D Path1C Path2D Path2C Path3D Path3C ANTMEET
60.18 3335.797 0.1 0.5 0.1 10 0.7 3323 342 3336 517 3346 25 114.639673635984
60.345 3336.258 0.1 0.5 0.1 10 0.75 3323 326 3336 521 3346 33 114.088657202833
62.497 3336.107 0.1 0.5 0.1 10 0.8 3323 343 3336 513 3346 21 114.092126984167
63.335 3336.266 0.1 0.5 0.1 10 0.85 3323 361 3336 476 3346 38 113.952371972154
63.527 3335.917 0.1 0.5 0.1 10 0.9 3323 374 3336 472 3346 29 113.523521053008
65.533 3335.85 0.1 0.5 0.1 10 0.95 3323 403 3336 442 3346 26 113.660056520096


AntType = 1 on Sqrt X
AntDir = Bidirectional
57.604 3336.275 0.1 0.5 0.1 10 0 3323 326 3336 540 3346 17 115.990121407068
57.572 3337.005 0.1 0.5 0.1 10 0.05 3323 303 3336 535 3346 28 115.744733083348
58.056 3335.205 0.1 0.5 0.1 10 0.1 3323 333 3336 550 3346 19 115.740762058591
57.776 3336.255 0.1 0.5 0.1 10 0.15 3323 317 3336 539 3346 28 115.562082971709
56.829 3336.411 0.1 0.5 0.1 10 0.2 3323 314 3336 540 3346 25 115.327049103371
58.055 3335.875 0.1 0.5 0.1 10 0.25 3323 323 3336 541 3346 25 115.455166962874
58.328 3336.11 0.1 0.5 0.1 10 0.3 3323 338 3336 517 3346 27 115.467624317411
58.739 3336.12 0.1 0.5 0.1 10 0.35 3323 325 3336 529 3346 24 115.296085340007
58.334 3336.23 0.1 0.5 0.1 10 0.4 3323 335 3336 511 3346 34 115.304007709521
58.609 3335.985 0.1 0.5 0.1 10 0.45 3323 317 3336 547 3346 24 115.05702657436
57.857 3335.998 0.1 0.5 0.1 10 0.5 3323 318 3336 541 3346 26 114.947447095546
57.745 3336.291 0.1 0.5 0.1 10 0.55 3323 322 3336 544 3346 20 114.986277628055
58.038 3335.589 0.1 0.5 0.1 10 0.6 3323 348 3336 529 3346 19 115.063426436869
58.353 3335.517 0.1 0.5 0.1 10 0.65 3323 338 3336 525 3346 35 114.795199200585
58.346 3336.472 0.1 0.5 0.1 10 0.7 3323 321 3336 533 3346 27 114.888337170012
59.39 3334.796 0.1 0.5 0.1 10 0.75 3323 358 3336 524 3346 25 115.000040175056
58.95 3336.129 0.1 0.5 0.1 10 0.8 3323 348 3336 505 3346 16 114.861975241859
58.515 3336.783 0.1 0.5 0.1 10 0.85 3323 328 3336 514 3346 27 114.616091752867
59.955 3335.244 0.1 0.5 0.1 10 0.9 3323 369 3336 500 3346 23 114.591354655946
60.217 3335.716 0.1 0.5 0.1 10 0.95 3323 345 3336 521 3346 23 114.349650473237

AntDir = Unidirectional
58.03 3336.304 0.1 0.5 0.1 10 0 3323 313 3336 546 3346 18 115.851173619364
58.022 3335.431 0.1 0.5 0.1 10 0.05 3323 334 3336 542 3346 26 115.83629162317
57.713 3336.335 0.1 0.5 0.1 10 0.1 3323 311 3336 552 3346 19 115.755292761637
58.451 3335.618 0.1 0.5 0.1 10 0.15 3323 334 3336 545 3346 20 115.286852971703
59.296 3336.327 0.1 0.5 0.1 10 0.2 3323 323 3336 534 3346 23 115.126229508636
58.62 3335.688 0.1 0.5 0.1 10 0.25 3323 339 3336 531 3346 20 114.983764129534
59.455 3335.888 0.1 0.5 0.1 10 0.3 3323 351 3336 508 3346 25 114.930224073977
58.65 3335.495 0.1 0.5 0.1 10 0.35 3323 354 3336 515 3346 22 114.44924193863
59.081 3336.636 0.1 0.5 0.1 10 0.4 3323 333 3336 514 3346 32 114.454060588324
60.216 3335.642 0.1 0.5 0.1 10 0.45 3323 333 3336 535 3346 29 114.483000241128
59.98 3336.339 0.1 0.5 0.1 10 0.5 3323 342 3336 503 3346 36 114.299570328994
60.809 3336.117 0.1 0.5 0.1 10 0.55 3323 335 3336 518 3346 28 114.555019463057
60.227 3335.571 0.1 0.5 0.1 10 0.6 3323 354 3336 515 3346 17 114.051955415704
61.61 3335.206 0.1 0.5 0.1 10 0.65 3323 362 3336 505 3346 28 113.973068577422
61.195 3335.152 0.1 0.5 0.1 10 0.7 3323 366 3336 507 3346 25 113.984396124855
61.324 3335.149 0.1 0.5 0.1 10 0.75 3323 352 3336 533 3346 14 113.895156630252
61.801 3335.709 0.1 0.5 0.1 10 0.8 3323 348 3336 524 3346 22 113.63881701659
62.755 3335.511 0.1 0.5 0.1 10 0.85 3323 363 3336 503 3346 23 113.890016532335
62.988 3335.799 0.1 0.5 0.1 10 0.9 3323 361 3336 500 3346 28 113.862050186527
62.83 3336.093 0.1 0.5 0.1 10 0.95 3323 360 3336 491 3346 32 113.592308949775


